event_id,date,published_date,country,sector,domain,entity,event_title,event_summary,source_name,source_type,source_url,source_tier,secondary_sources,space_compute_relevance_score,industry_impact_score,novelty_score,total_score,priority,reason_for_priority,include_in_report,implication,meaning_for_us,next_watch,analyst_note,source_discovery_flag
W29-E124,2026-07-14,2026-07-14,China,融资,ai,深圳光智时空科技有限公司,Looki完成A+轮融资,AI交互设备和平台商；融资金额：数亿元；投资方：元生资本；BAI资本；钟鼎资本；阿尔法公社,企查查（境内）,Manual,https://mp.weixin.qq.com/s?__biz=Mzg5NTc0MjgwMw==&mid=2247525153&idx=1&sn=d960a09ca4e71bcdb2dfc94e411f7b26&poc_token=HOWgVWqjFgmLP1VvLtlvWglw_yqWi8wcbTiqxkSH,Manual,,2,4,4,3.00,B,外圈对照,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E125,2026-07-14,2026-07-14,China,融资,semiconductor,安测半导体技术（义乌）有限公司,安测半导体完成A+轮融资,集成电路测试及半导体技术服务商；融资金额：未披露；投资方：安徽国控资本,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,B,正文覆盖校准：经筛选的产业融资，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E126,2026-07-14,2026-07-14,China,融资,other_financing,杭州华翊科技有限公司,华翊科技完成A轮融资,智能无人飞行器制造商；融资金额：未披露；投资方：浙大友创资本；比丘基金；藕舫天使,企查查（境内）,Manual,N/A,Manual,,1,3,4,2.20,C,弱相关,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E127,2026-07-14,2026-07-14,China,融资,ai,杭州深度原理科技有限责任公司,深度原理完成A轮融资,人工智能驱动材料研发商；融资金额：约10亿元；投资方：孚腾资本；BV百度风投；华控基金；启高资本；康君资本；戈壁创投；祥峰投资；线性资本；联想之星；顺禧基金；高瓴创投,企查查（境内）,Manual,https://mp.weixin.qq.com/s?__biz=MzAwNTAyMDAyNQ==&mid=2652312725&idx=1&sn=dcee9d4835505498bd1870463cffffb2&poc_token=HPCTVWqjk416RoTSfgrZolbq_jCkegPW5aLcVpgP,Manual,,2,4,4,3.00,B,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E128,2026-07-14,2026-07-14,China,融资,ai,北京驭驯网络科技有限公司,驭驯网络完成A轮融资,智算集群网络基础设施服务商；融资金额：数千万元；投资方：智谱,企查查（境内）,Manual,https://mp.weixin.qq.com/s/SsWhVUgYBS1SYM0kQu3NqA,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E129,2026-07-14,2026-07-14,China,融资,semiconductor,苏州雷科微技术有限公司,雷科微技术完成A轮融资,集成电路芯片设计及服务商；融资金额：未披露；投资方：全矽创业投资；金雨茂物,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,B,正文覆盖校准：经筛选的产业融资，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E130,2026-07-14,2026-07-14,China,融资,semiconductor,上海英飞智科技有限公司,英飞智科技完成天使轮融资,集成电路芯片及产品销售商；融资金额：未披露；投资方：尚融资本；海南德彦叁号投资合伙企业（有限合伙）,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,B,正文覆盖校准：经筛选的产业融资，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E131,2026-07-14,2026-07-14,China,融资,commercial_space,国科星擎航天科技（杭州）有限公司,国科星擎完成天使轮融资,航天器制造商；融资金额：未披露；投资方：华樟基金；上海产业知识产权基金,企查查（境内）,Manual,N/A,Manual,,4,3,4,3.70,B,中圈载体,Brief,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E132,2026-07-14,2026-07-14,China,融资,semiconductor,杭州星辰基石半导体有限公司,星辰基石完成天使轮融资,集成电路制造生产商；融资金额：未披露；投资方：银杏谷资本,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,B,正文覆盖校准：经筛选的产业融资，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E133,2026-07-14,2026-07-14,China,融资,ai,深圳市希亚罗智能科技有限公司,希亚罗智能完成天使轮融资,人工智能基础软件开发商；融资金额：未披露；投资方：国香资本,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E134,2026-07-14,2026-07-14,China,融资,other_financing,上海幻码跃迁量子科技有限公司,幻码跃迁完成种子轮融资,国产量子计算系统级软件与应用解决方案提供商；融资金额：数千万元；投资方：光源资本；云启资本；小苗朗程,企查查（境内）,Manual,https://www.chinaventure.com.cn/news/114-20260714-392270.html,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E135,2026-07-13,2026-07-13,China,融资,semiconductor,安测半导体技术（义乌）有限公司,安测半导体完成A+轮融资,集成电路测试及半导体技术服务商；融资金额：未披露；投资方：翌昕投资,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,B,正文覆盖校准：经筛选的产业融资，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E136,2026-07-13,2026-07-13,China,融资,ai,上海天鹜科技有限公司,天鹜科技完成A+轮融资,AI蛋白质设计服务提供商；融资金额：数亿元；投资方：上海国投先导；国投创新；上海科创基金；启明创投；孚腾资本；本草资本；涌铧投资；聚杰微纤；财鑫集团；城濮投资；金沙江联合资本,企查查（境内）,Manual,https://mp.weixin.qq.com/s/qk_hJYp6b6elW54gm6LS7w,Manual,,2,4,4,3.00,B,外圈对照,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E137,2026-07-13,2026-07-13,China,融资,ai,北京恒聚愿景智能科技有限公司,恒聚愿景智能完成A轮融资,个人AI智能体与车载交互解决方案商；融资金额：未披露；投资方：中北私募证券基金；一村资本；策源资本；新经济创投,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E138,2026-07-13,2026-07-13,China,融资,ai,景立构科技（上海）有限公司,景立构科技完成A轮融资,人工智能通用应用系统商；融资金额：未披露；投资方：小苗朗程,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E139,2026-07-13,2026-07-13,China,融资,ai,威联机器人科技（深圳）有限公司,MOVA LINCO完成天使轮融资,AI家庭智能硬件研发商；融资金额：数千万元；投资方：,企查查（境内）,Manual,https://36kr.com/p/3879780282495236,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E140,2026-07-13,2026-07-13,China,融资,semiconductor,新视诺科技（苏州）有限公司,新视诺科技完成天使轮融资,集成电路芯片设计及服务商；融资金额：未披露；投资方：乾融控股；浦东基金；基石资本,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,B,正文覆盖校准：经筛选的产业融资，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E141,2026-07-18,2026-07-18,US/International,融资,ai,Overtone,Overtone完成种子轮融资,AI社交平台提供商；融资金额：1800万美元；投资方：FirstMark Capital；Pace Capital；Match Group,企查查（境外）,Manual,https://mp.weixin.qq.com/s?__biz=Mzk2NDg0NzExMQ==&mid=2247502837&idx=2&sn=92a682cd1720456cb53aa1843b964e13&poc_token=HOvhWmqjV5XsOj2QJi-qzzIebjBivgpcWOziYxwO,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E142,2026-07-16,2026-07-16,US/International,融资,ai,"FIREWORKS.AI, INC.",Fireworks AI完成D轮融资,高性能 AI 推理平台；融资金额：15.05亿美元；投资方：Atreides Management；Index Ventures；TCV；20VC；Bessemer Venture Partners；Evantic Capital；Menlo Ventures；光速全球；英伟达,企查查（境外）,Manual,https://www.businesswire.com/news/home/20260716264405/en/Fireworks-Raises-a-%241.5-Billion-Series-D-to-Lead-the-Specialized-Intelligence-Revolution,Manual,,2,4,4,3.00,B,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E143,2026-07-16,2026-07-16,US/International,融资,semiconductor,NextGO Epi,NextGO Epi完成Pre-种子轮融资,超宽禁带半导体材料厂商；融资金额：200万欧元；投资方：Vireo Ventures；IBB Ventures；Ultratech Capital Partners；Boris Habets,企查查（境外）,Manual,https://mp.weixin.qq.com/s?__biz=MzkyMDczODYxOA==&mid=2247527206&idx=1&sn=60be444a363125cf845bf27fae1f6ac7&poc_token=HFqXWGqjNnMk7gQtioh5FDGMCT9fU4Gxsh0_xTo5,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E144,2026-07-15,2026-07-15,US/International,融资,ai,Spectro Cloud,Spectro Cloud完成D轮融资,AI基础设施管理平台厂商；融资金额：超1亿美元；投资方：高盛资产管理；AMD；LG Technology Ventures；Maximus；Ericsson,企查查（境外）,Manual,https://www.businesswire.com/news/home/20260715551858/en/Spectro-Cloud-Raises-%24100-Million-Series-D-to-Help-Customers-Move-AI-Infrastructure-Into-Production-Across-Enterprise-Public-Sector-Neocloud-and-Sovereign-Cloud-Environments,Manual,,2,4,4,3.00,B,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E145,2026-07-15,2026-07-15,US/International,融资,ai,Emergent,Emergent完成C轮融资,AI 软件创建平台；融资金额：1.3亿美元；投资方：Creaegis；Claypond Capital；MNI Ventures；Sentinel Global；Khosla Ventures；Y Combinator；光速全球；软银愿景基金,企查查（境外）,Manual,https://t.cj.sina.com.cn/articles/view/2286037382/8842298602001g1vw,Manual,,2,4,4,3.00,B,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E146,2026-07-15,2026-07-15,US/International,融资,ai,Rime,Rime完成A轮融资,企业级语音AI平台提供商；融资金额：2400万美元；投资方：M13 Ventures；Corazon Capital；Twilio Ventures；Unusual Ventures,企查查（境外）,Manual,https://www.finsmes.com/2026/07/rime-raises-24m-in-series-a-funding.html,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E147,2026-07-15,2026-07-15,US/International,融资,ai,InsideDesk,InsideDesk完成股权融资融资,牙科 AI 营收管理服务提供商；融资金额：1260万美元；投资方：Pender Ventures；Graphite Ventures；Round13 Capital,企查查（境外）,Manual,https://www.prnewswire.com/news-releases/insidedesk-secures-12-6-million-growth-financing-led-by-pender-ventures-to-accelerate-ai-powered-dental-revenue-cycle-management-302825258.html,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E148,2026-07-14,2026-07-14,US/International,融资,ai,Chai Discovery,Chai Discovery完成C轮融资,AI医药技术开发商；融资金额：4亿美元；投资方：Dimension Capital；Index Ventures；凯鹏华盈；红杉基金；Avenir Growth Capital；Baillie Gifford；Battery Ventures；General Catalyst；Glade Brook Capital Partners；Menlo Ventures；Oak HC/FT；OpenAI Startup Fund；Sapphire Ventures；Thrive Capital；Yosemite；贝恩资本；Avra Capital；BDT&MSD；Lachy Groom,企查查（境外）,Manual,https://mp.weixin.qq.com/s?__biz=Mzg3OTc3NjczMw==&mid=2247516765&idx=1&sn=5d7d0aec98bb6545e654be87af32dbde&poc_token=HCoBV2qjKwvgz6YjkuIosjH7Z-v4f-ycBSnSY-f4,Manual,,2,4,4,3.00,B,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E149,2026-07-14,2026-07-14,US/International,融资,ai,Draig Therapeutics,Draig Therapeutics完成B轮融资,神经精神疾病治疗药物研发商；融资金额：6500万美元；投资方：Deep Track Capital；Janus Henderson Investors；Marshall Wace,企查查（境外）,Manual,https://www.vbdata.cn/intelDetail/1049402,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E150,2026-07-14,2026-07-14,US/International,融资,ai,Hadrius,Hadrius完成A轮融资,AI 原生金融合规基础设施厂商；融资金额：2500万美元；投资方：CRV；Y Combinator；Pathlight Ventures,企查查（境外）,Manual,https://mp.weixin.qq.com/s/_64I6jiS-uCDSdhYl_z0Tg,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E151,2026-07-14,2026-07-14,US/International,融资,ai,Guthrie AI,Guthrie AI完成种子轮融资,建筑科技研发商；融资金额：400万美元；投资方：Chicago Ventures,企查查（境外）,Manual,https://www.hrtechchina.com/76098.html,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E152,2026-07-14,2026-07-14,US/International,融资,ai,State Affairs,State Affairs完成股权融资融资,AI政策情报平台开发商；融资金额：7000万美元；投资方：Alumni Ventures；Founders Fund；Khosla Ventures；Tru Arrow Partners；Adam Hansmann；Alex Mather；Marcus Brauchli；Richard Sarnoff,企查查（境外）,Manual,https://www.finsmes.com/2026/07/state-affairs-raises-70m-in-funding.html,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E153,2026-07-13,2026-07-13,US/International,融资,other_financing,Helsing,Helsing完成E轮融资,国防科技研发商；融资金额：18亿美元；投资方：Dragoneer Investment Group；光速全球；Canada Pension Plan Investment Board；General Catalyst；Iconiq Capital；Plural Platform；摩根大通；高盛集团；Stepstone,企查查（境外）,Manual,https://finance.eastmoney.com/a/202607133803734265.html,Manual,,1,4,4,2.50,C,弱相关,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E154,2026-07-13,2026-07-13,US/International,融资,ai,CASA PRO,CASA PRO完成天使轮融资,AI 建材渠道平台提供商；融资金额：约千万元；投资方：高瓴资本,企查查（境外）,Manual,https://www.toutiao.com/article/7661943602968363554/,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境外清单 + 必入/边界行业关键词筛选,No
W29-E155,2026-07-13,2026-07-13,US,政策,commercial_space,FAA,FAA更新Starship/Super Heavy在Boca Chica的许可与环境审查信息,FAA更新Starship/Super Heavy项目页面，构成美国商业发射监管进展。,FAA,Official,https://www.faa.gov/space/stakeholder_engagement/spacex_starship,S_Core,,4,3,4,3.70,A,中圈载体,Yes,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E156,2026-07-14,2026-07-14,US,政策,ai,White House,白宫启动Gold Eagle网络安全漏洞协同倡议,白宫发布面向AI时代网络安全漏洞协调的Gold Eagle倡议。,White House,Official,https://www.whitehouse.gov/releases/2026/07/white-house-launches-gold-eagle-initiative-for-unprecedented-cybersecurity-vulnerability-coordination/,S_Core,,2,3,4,2.70,B,正文覆盖校准：官方或技术链补充信号，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E157,2026-07-14,2026-07-14,US,政策,semiconductor,BIS,美国BIS发布对阿联酋先进计算项目优惠待遇规则,BIS联邦公报条目涉及先进计算项目及出口管理优惠待遇。,BIS,Official,https://media.bis.gov/regulations/federal-register-notices,S_Core,,1,3,4,2.20,B,正文覆盖校准：官方或技术链补充信号，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E158,2026-07-14,2026-07-14,US,政策,commercial_space,SDA,美国太空发展局授出36颗Tranche 3跟踪与导弹防御卫星合同,SDA发布总额约17.5亿美元的36颗卫星合同。,U.S. Space Force,Official,https://www.spaceforce.mil/News/Article-Display/Article/4545203/space-development-agency-issues-awards-to-build-36-accelerated-missile-defense/,S_Core,,4,4,4,4.00,A,中圈载体,Yes,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E159,2026-07-15,2026-07-15,US,政策,commercial_space,SSC,美国太空系统司令部商业太空办公室与西雅图产业伙伴会谈,SSC商业太空办公室披露与西雅图商业航天伙伴的产业协作活动。,U.S. Space Force,Official,https://www.ssc.spaceforce.mil/Newsroom/Article/4546709/commercial-space-office-meets-with-seattle-partners,S_Core,,4,3,3,3.50,B,中圈载体,Brief,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E160,2026-07-16,2026-07-16,US,政策,commercial_space,NASA,塞尔维亚签署Artemis Accords,NASA宣布塞尔维亚成为Artemis Accords签署方。,NASA,Official,https://www.nasa.gov/organizations/oiir/artemis-accords/nasa-welcomes-serbia-as-newest-artemis-accords-signatory/,S_Core,,1,3,4,2.20,B,正文覆盖校准：官方或技术链补充信号，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E161,2026-07-17,2026-07-17,US,政策,commercial_space,NASA,毛里求斯成为第70个Artemis Accords签署方,NASA宣布毛里求斯成为第70个Artemis Accords签署方。,NASA,Official,https://www.nasa.gov/mission/artemis-iii/,S_Core,,1,3,4,2.20,B,正文覆盖校准：官方或技术链补充信号，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E162,2026-07-13,2026-07-13,US,科技,commercial_space,NASA,NASA开始堆叠Artemis III飞行硬件,NASA肯尼迪中心开始堆叠SLS助推器并推进Orion等Artemis III硬件集成。,NASA,Official,https://www.nasa.gov/blogs/missions/2026/07/13/nasas-artemis-iii-flight-hardware-stacks-up-at-kennedy/,S_Core,,1,3,3,2.00,B,正文覆盖校准：官方或技术链补充信号，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E163,2026-07-13,2026-07-13,US,科技,satellite,NASA,NASA SunRISE任务改用SpaceX Falcon Heavy发射,NASA披露SunRISE小卫星任务更换运载火箭。,NASA,Official,https://www.nasa.gov/blogs/page/2/,S_Core,,4,3,4,3.70,A,中圈载体,Yes,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E164,2026-07-15,2026-07-15,US,科技,commercial_space,NASA,NASA披露Artemis III商业月球着陆器在轨测试方案,NASA说明SpaceX与Blue Origin着陆器测试件和Orion交会对接测试安排。,NASA,Official,https://www.nasa.gov/directorates/esdmd/artemis-campaign-development-division/human-landing-system-program/how-nasas-artemis-iii-lander-test-will-pave-way-for-moon-landings/,S_Core,,1,3,3,2.00,B,正文覆盖校准：官方或技术链补充信号，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E165,2026-07-16,2026-07-16,US,科技,space_compute,NASA,NASA采用Starlink激光终端回传Artemis III的4K影像,NASA将把Starlink mini laser terminals安装到Orion，以补充通信系统并下传4K影像。,NASA,Official,https://www.nasa.gov/blogs/missions/2026/07/16/nasa-taps-spacexs-starlink-to-deliver-artemis-iii-imagery-from-orion/,S_Core,,1,3,3,2.00,B,正文覆盖校准：官方或技术链补充信号，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E166,2026-07-13,2026-07-13,US,科技,commercial_space,NASA,Expedition 74开展设备维护与人体研究并准备迎接新乘组,国际空间站乘组推进生命科学设备、舱外设备与人体研究。,NASA,Official,https://www.nasa.gov/blogs/spacestation/2026/07/13/expedition-74-stays-busy-and-awaits-tuesdays-new-crew-arrival/,S_Core,,4,3,3,3.50,B,中圈载体,Brief,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E167,2026-07-14,2026-07-14,US,科技,commercial_space,NASA,Soyuz MS-29新乘组抵达国际空间站,NASA宇航员与两名Roscosmos宇航员搭乘Soyuz MS-29抵达空间站。,NASA,Official,https://www.nasa.gov/news-release/nasa-astronaut-anil-menon-crewmates-arrive-at-space-station/,S_Core,,4,3,3,3.50,B,中圈载体,Brief,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E168,2026-07-16,2026-07-16,US,科技,commercial_space,NASA,国际空间站扩充乘组推进微重力科学实验,十人乘组推进微重力适应、生命科学及返回准备。,NASA,Official,https://www.nasa.gov/blogs/spacestation/2026/07/16/expanded-crew-works-science-microgravity-adaptation-and-next-crew-departure/,S_Core,,4,3,3,3.50,B,中圈载体,Brief,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
W29-E169,2026-07-14,2026-07-14,Other,科技,commercial_space,Roscosmos,俄罗斯发射Progress MS-34货运飞船,俄罗斯Progress MS-34货运飞船执行空间站补给任务。,中国载人航天工程网,Official,https://www.cmse.gov.cn/hqsy/els/202607/t20260714_57687.html,S_Core,,4,3,4,3.70,A,中圈载体,Yes,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Stage 4 gate remediation; official source verified in W29 window,Supplemental official-source verification
