event_id,date,published_date,country,sector,domain,entity,event_title,event_summary,source_name,source_type,source_url,source_tier,secondary_sources,space_compute_relevance_score,industry_impact_score,novelty_score,total_score,priority,reason_for_priority,include_in_report,implication,meaning_for_us,next_watch,analyst_note,source_discovery_flag
2026W24-CN-TEC-008,2026-06-12,2026-06-12,China,Technology,Space_Compute;AI,太空算力产业,太空算力产业化路径获媒体集中报道,上海证券报等报道太空算力产业链与商业化路径，作为产业认知与市场背景候选入库。,上海证券报,Financial_Media,https://www.cnstock.com/commonDetail/728490,A_Active,,5,4,4,4.50,S,阶段 4 初评：相关性 5/5、影响 4/5、新颖性 4/5；总分 4.50,Yes,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,作为太空算力主航道标杆，需跟踪技术指标、客户验证和商业化节奏。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自 Pass A 核心候选落盘；阶段 3 校准日期、主来源和去重,Yes
2026W24-CN-TEC-009,2026-06-12,2026-06-12,China,Technology,Commercial_Space,中国商业航天；6G,央视报道商业航天提速与 6G 前瞻布局,央视报道朱雀二号改进型遥六完成卫星互联网项目发射，并将商业航天提速与 6G 试验频率、卫星互联网能力放在同一产业主线中观察。,央视网,Official,https://news.cctv.com/2026/06/12/ARTIf9kYKEC9aXXuPcK17tCH260612.shtml,A_Active,,3,4,3,3.30,B,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 3/5；总分 3.30,Brief,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,影响可用载体、发射/在轨服务和卫星网络资源供给。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-TEC-013,2026-06-12,2026-06-12,US,Technology,AI,Anthropic Fable/Mythos,Anthropic disables restricted frontier models after U.S. order,"Reports say Anthropic disabled access to its newest models globally after the U.S. control order, demonstrating operational risk for frontier AI model deployment and compute monetization.",Business Insider,Industry_Media,https://www.businessinsider.com/anthropic-ai-safety-protocols-white-house-mythos-fable-2026-6,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-TEC-014,2026-06-12,2026-06-12,US,Technology,Commercial_Space,Katalyst Space LINK；NASA Swift,Katalyst Space LINK 在 Wallops 封装准备救援 Swift 卫星,Space.com 报道 Katalyst Space 的 LINK 在轨服务航天器准备搭载 Pegasus XL 发射，用于提升 NASA Swift 天文卫星轨道。,Space.com,Industry_Media,https://www.space.com/space-exploration/launches-spacecraft/satellite-boosting-spacecraft-inside-air-launched-rocket-space-photo-of-the-day-for-june-12-2026,A_Active,,3,4,3,3.30,B,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 3/5；总分 3.30,Brief,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,影响可用载体、发射/在轨服务和卫星网络资源供给。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-TEC-015,2026-06-12,2026-06-12,US,Technology,Space_Compute;AI,SpaceX Gigasat,SpaceX Gigasat 工厂瞄准轨道 AI 算力制造,TechRadar 报道 SpaceX 计划建设 Gigasat 工厂，面向轨道数据中心硬件与 1GW/年空间 AI 算力目标。,TechRadar,Industry_Media,https://www.techradar.com/pro/say-hello-to-elon-musks-mega-new-spacex-facility-an-11-million-square-foot-gigasat-factory-will-look-to-build-hardware-for-orbiting-data-centers-and-targets-1-gw-year-of-space-ai-compute-by-late-2027,A_Active,,5,4,4,4.50,S,阶段 4 初评：相关性 5/5、影响 4/5、新颖性 4/5；总分 4.50,Yes,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,作为太空算力主航道标杆，需跟踪技术指标、客户验证和商业化节奏。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-TEC-016,2026-06-12,2026-06-12,US,Technology,Commercial_Space,SpaceX Starlink,SpaceX 从佛州发射 Starlink 10-54,Space.com 报道 SpaceX 于 6 月 12 日从卡纳维拉尔角发射 29 颗 Starlink 卫星，支撑宽带、机载联网与直连手机网络。,Space.com,Industry_Media,https://www.space.com/space-exploration/launches-spacecraft/spacex-starlink-10-54-b1080-ccsfs-asog,A_Active,,3,4,3,3.30,B,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 3/5；总分 3.30,Brief,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,影响可用载体、发射/在轨服务和卫星网络资源供给。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-CN-FIN-045,2026-06-13,2026-06-13,China,Financing,Chip,杭州微纳核芯电子科技有限公司,杭州微纳核芯电子科技有限公司完成B+轮,轮次/类型：B+轮；金额：超亿元；投资方：中国互联网投资基金，中芯聚源投资，九坤投资，佰维存储，和创数字，江城基金，深创投，立讯精密，蓝驰创投，超越摩尔基金，历荣远昌，上海开开门资产，东方嘉富，鼎晖百孚，毅达资本，众行资本，赛智伯乐投资，图灵资管，凯风创投，湖州凯风厚生企业管理合伙企业（普通合伙）,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响高可靠芯片、光互连和算力硬件供应链判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 Chip,
2026W24-CN-FIN-046,2026-06-13,2026-06-13,China,Financing,AI,筑梦引擎（杭州）智能科技有限公司,筑梦引擎（杭州）智能科技有限公司完成天使轮,轮次/类型：天使轮；金额：-；投资方：盈动资本,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-POL-018,2026-06-13,2026-06-13,China,Policy,AI,桂林市信息中心,桂林市信息中心 AI 算力服务器采购竞价,采购需求包括鲲鹏 CPU、Atlas 300I Duo GPU/NPU、异构算力调度、模型训练推理与智能体知识库授权，属于地方政务 AI 算力建设信号。,剑鱼标讯,Database,https://guangxi.jianyu360.cn/jybx/20260613_26061261558667.html,Watch,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-POL-008,2026-06-13,2026-06-13,US,Policy,AI,U.S. local governments；AI data centers,U.S. data-center moratoriums become AI infrastructure constraint,"Business Insider mapped U.S. communities adopting bans, moratoriums and restrictions on data centers, showing local permitting has become a policy bottleneck for AI compute build-out.",Business Insider,Industry_Media,https://www.businessinsider.com/data-center-bans-moratoriums-opposition-map-2026-6,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-POL-009,2026-06-13,2026-06-13,US,Policy,AI,U.S. local governments；AI data centers,美国多地 AI 数据中心项目因电力和用水压力受阻,Tom's Hardware 报道 2026 年一季度美国超过 75 个、总额约 1300 亿美元数据中心项目被阻止或延迟，反映 AI 算力基建的地方许可压力。,Tom's Hardware,Industry_Media,https://www.tomshardware.com/tech-industry/artificial-intelligence/more-than-75-data-center-build-outs-worth-usd130-billion-have-been-successfully-blocked-in-the-first-four-months-of-2026-bipartisan-opposition-mounts-nationwide-over-fears-of-soaring-power-and-water-costs,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-GL-FIN-034,2026-06-14,2026-06-14,Global,Financing,AI,Fearn,Fearn完成种子轮,轮次/类型：种子轮；金额：550万美元；投资方：Kindred Ventures，Andreessen Horowitz，Designer Fund，Essence VC,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-POL-019,2026-06-14,2026-06-14,China,Policy,AI,浙江省市场监管发展研究中心,浙江省市场监管发展研究中心 GPU 服务器采购公告,浙江省市场监管发展研究中心发布 GPU 服务器采购公开招标公告，属于公共部门 AI 算力设备采购信号。,剑鱼标讯,Database,https://zhejiang.jianyu360.cn/jybx/20260614_26061361948003.html,Watch,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-GL-POL-002,2026-06-14,2026-06-14,Global,Policy,AI;Chip,U.S.-China AI policy research,研究称美国 AI 芯片政策加速中国开放 AI 生态,arXiv 论文分析美国围绕先进半导体和计算基础设施的政策如何提高中国 AI 发展成本，同时推动开源和本土适配生态。,arXiv,Research_Institute,https://arxiv.org/abs/2606.15999,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响高可靠芯片、光互连和算力硬件供应链判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-POL-010,2026-06-14,2026-06-14,US,Policy,AI,Pennsylvania lawmakers；AI data centers,Pennsylvania data-center debate adds state-level moratorium pressure,"Guardian coverage of Pennsylvania's data-center debate described state and local political pushback, including calls for a pause on large data centers amid AI infrastructure expansion.",The Guardian,Industry_Media,https://www.theguardian.com/technology/2026/jun/16/pennsylvania-datacenters-debate-politicians,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-POL-011,2026-06-14,2026-06-14,US,Policy,AI;Chip,U.S. AI policy researchers,Research frames U.S. compute controls as driver of open AI ecosystem shifts,"The June 14 arXiv paper centers on U.S. policies around semiconductor and compute chokepoints, treating export controls as a structural force shaping Chinese and global AI ecosystems.",arXiv,Research_Institute,https://arxiv.org/abs/2606.15999,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响高可靠芯片、光互连和算力硬件供应链判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
